,LocYear,educ1: A,educ1: B,educ1: G,educ1: H,educ1: N,educ2,educ3: IS,educ3: OS,educ4,educ5: 3,educ5: 1,educ5: 2,educ6: A,educ6: B,educ6: G,educ6: H,educ6: N,educ7: 1,educ7: 2,educ7: 3,educ7: 4,educ8: 1,educ8: 2,educ8: 3,educ8: 4,educ9: 1,educ9: 2,educ9: 3,educ9: 4,educ10: 1,educ10: 2,educ10: 3,educ10: 4,educ11: 1,educ11: 2,educ11: 3,educ11: 4,educ12: 1,educ12: 2,educ12: 3,educ12: 4,educ13,educ14: yes,educ14: no,educ15: no,educ15: yes,educ16: 3y,educ16: 4y,educ16: 5-y,educ16: -3y,educ16: tot,educ17,educ18,educ19
1204,NH2015,0.11,0.27,0.17,0.41,0.04,5,0.04,0.04,0.01,,,,0.09,0.29,0.12,0.45,0.05,0.84,0.46,0.16,0.54,0.85,0.45,0.15,0.55,,,,,0.91,0.51,0.09,0.49,,,,,,,,,0.19,0.74,0.46,0.5,0.68,715.0,823.0,1.0,515.0,2054.0,,,0.52
1205,NH2016,0.1,0.27,0.19,0.39,0.05,,,,0.01,,,,0.09,0.29,0.13,0.43,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.0,850.0,0.0,557.0,2126.0,,,0.55
1206,NH2017,0.12,0.27,0.16,0.39,0.06,3,0.05,0.05,0.02,,,,0.09,0.29,0.13,0.43,0.06,0.81,0.45,0.19,0.55,0.84,0.45,0.16,0.55,,,,,0.85,0.48,0.15,0.52,,,,,,,,,0.22,0.77,0.48,0.49,0.72,702.0,786.0,2.0,596.0,2086.0,,,0.55
1207,NH2018,0.1,0.27,0.17,0.4,0.05,,,,0.02,,,,0.09,0.27,0.12,0.46,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0,772.0,0.0,445.0,1887.0,,,0.53
1208,NH2019,0.11,0.3,0.19,0.36,0.04,,,,0.01,,,,0.09,0.28,0.13,0.45,0.05,0.77,0.38,0.23,0.62,0.78,0.38,0.22,0.62,,,,,0.86,0.46,0.14,0.54,,,,,,,,,S,0.79,0.53,0.51,0.74,682.0,708.0,0.0,626.0,2016.0,,,0.52
1209,NH2021,0.12,0.28,0.19,0.38,0.04,,,,0.01,,,,0.08,0.31,0.14,0.44,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.0,512.0,0.0,472.0,1408.0,,,0.54
1210,NH2022,0.09,0.28,0.21,0.37,0.05,,,,0.01,,,,0.08,0.3,0.15,0.44,0.04,0.7,0.29,0.3,0.71,0.73,0.33,0.27,0.67,,,,,0.8,0.4,0.2,0.6,,,,,,,,,S,0.81,0.57,0.52,0.81,526.0,476.0,0.0,387.0,1366.0,,,0.46
1211,NH2023,0.08,0.26,0.22,0.4,0.04,,,,0.01,,,,0.07,0.33,0.14,0.42,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52
1212,NH2024,,,,,,,,,0.01,,,,0.08,0.29,0.15,0.43,0.05,0.69,0.32,0.31,0.68,0.74,0.34,0.26,0.66,,,,,0.81,0.43,0.19,0.57,,,,,,,,,S,0.82,0.59,0.58,0.76,,,,,,,,
1213,NJ1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2830.0,7283.0,469.0,24.0,10606.0,,,
1214,NJ1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3344.0,7109.0,622.0,85.0,11160.0,,,
1215,NJ1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3510.0,7167.0,343.0,156.0,11176.0,,,
1216,NJ1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3690.0,6951.0,370.0,137.0,11148.0,,,
1217,NJ1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3872.0,7526.0,645.0,144.0,12187.0,,,
1218,NJ1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4197.0,7947.0,567.0,201.0,12912.0,,,
1219,NJ1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3714.0,8314.0,1684.0,178.0,13890.0,,,
1220,NJ1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3306.0,7334.0,2968.0,115.0,13723.0,,,
1221,NJ1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208.0,7656.0,3199.0,94.0,14157.0,,,
1222,NJ1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3315.0,7316.0,3303.0,171.0,14105.0,,,
1223,NJ1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4206.0,7666.0,2026.0,304.0,14202.0,,,
1224,NJ1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5279.0,8504.0,659.0,454.0,14896.0,,,
1225,NJ2000,,,,,,,,,0.05,,,,0.07,0.26,0.11,0.45,0.12,N.A.,N.A.,N.A.,N.A.,,,,,,,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,,,,5448.0,9497.0,100.0,681.0,15726.0,,0.15,0.42
1226,NJ2001,,,,,,,,,0.06,,,,0.07,0.27,0.1,0.44,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5539.0,7529.0,351.0,1072.0,14491.0,,0.12,0.43
1227,NJ2002,,,,,,,,,0.06,,,,0.08,0.27,0.11,0.45,0.09,,,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,,,N.A.,N.A.,N.A.,N.A.,,,,,,6778.0,7438.0,287.0,899.0,15402.0,,0.12,0.43
1228,NJ2003,,,,,,,,,0.05,0.053,0.049,0.051,0.06,0.27,0.1,0.45,0.11,0.72,0.33,0.28,0.67,0.79,0.37,0.21,0.63,,,,,0.8,0.39,0.2,0.61,,,,,,,,,0.22,,,,,5774.0,7547.0,952.0,1284.0,15557.0,,0.12,0.46
1229,NJ2004,,,,,,,,,0.04,,,,0.07,0.26,0.12,0.44,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6530.0,7739.0,324.0,1121.0,15714.0,,0.12,0.47
1230,NJ2005,0.07,0.24,0.14,0.43,0.12,,,,0.05,,,,0.07,0.29,0.11,0.42,0.11,0.74,0.36,0.26,0.64,0.8,0.38,0.2,0.62,,,,,0.86,0.45,0.14,0.55,0.72,0.32,0.28,0.68,,,,,0.21,,,,,6753.0,7322.0,930.0,1103.0,16108.0,0.15,0.14,0.49
1231,NJ2006,0.07,0.24,0.14,0.44,0.11,,,,0.05,,,,0.07,0.27,0.11,0.44,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5802.0,8097.0,1327.0,1143.0,16369.0,0.16,0.13,0.52
1232,NJ2007,0.07,0.23,0.15,0.45,0.1,,,,0.04,0.066,0.038,0.052,0.07,0.26,0.12,0.45,0.11,0.77,0.4,0.23,0.6,0.81,0.39,0.19,0.61,0.95,0.56,0.05,0.44,0.9,0.52,0.1,0.48,,,,,,,,,0.17,,,,,6698.0,7376.0,1340.0,1181.0,16595.0,0.15,0.12,0.53
1233,NJ2008,0.07,0.24,0.15,0.43,0.1,,,,0.05,,,,0.07,0.27,0.12,0.44,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4913.0,6526.0,1661.0,1207.0,14307.0,0.15,,0.53
1234,NJ2009,0.07,0.24,0.16,0.43,0.1,,,,0.05,,,,0.06,0.28,0.12,0.44,0.1,0.8,0.44,0.2,0.56,0.83,0.42,0.17,0.58,,,,,0.88,0.49,0.12,0.51,,,,,,,,,0.19,0.83,0.49,0.48,0.73,6003.0,6909.0,308.0,1268.0,14488.0,0.13,,0.52
1235,NJ2010,0.07,0.24,0.16,0.43,0.1,,,,0.05,,,,0.07,0.29,0.12,0.43,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7396.0,9000.0,221.0,2168.0,18785.0,0.13,,0.54
1236,NJ2011,0.07,0.24,0.15,0.43,0.1,4,0.04,0.05,0.05,0.104,0.043,0.074,0.07,0.28,0.13,0.44,0.09,0.82,0.47,0.18,0.53,0.84,0.45,0.16,0.55,,,,,0.89,0.51,0.11,0.49,,,,,,,,,0.21,0.77,0.45,0.43,0.69,7811.0,8492.0,165.0,2217.0,18685.0,0.13,,0.55
1237,NJ2012,0.06,0.24,0.17,0.42,0.1,,,,0.05,,,,0.07,0.29,0.13,0.42,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7698.0,8410.0,71.0,2443.0,18622.0,0.11,,0.55
1238,NJ2013,0.06,0.25,0.17,0.41,0.1,1,0.04,0.04,0.04,,,,0.07,0.29,0.14,0.41,0.09,0.82,0.49,0.18,0.51,0.85,0.46,0.15,0.54,,,,,0.87,0.49,0.13,0.51,,,,,,,,,0.21,0.78,0.44,0.42,0.73,6324.0,7173.0,170.0,2393.0,16060.0,,,0.54
1239,NJ2014,0.08,0.26,0.17,0.39,0.1,,,,0.04,,,,0.07,0.29,0.13,0.42,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6038.0,7250.0,209.0,2436.0,15933.0,,,0.55
1240,NJ2015,0.07,0.26,0.17,0.39,0.1,4,0.04,0.04,0.05,,,,0.07,0.3,0.14,0.42,0.08,0.79,0.46,0.21,0.54,0.8,0.41,0.2,0.59,,,,,0.86,0.47,0.14,0.53,,,,,,,,,0.21,0.79,0.43,0.38,0.72,6605.0,6972.0,130.0,3083.0,16790.0,,,0.56
1241,NJ2016,0.07,0.25,0.19,0.39,0.1,,,,0.05,,,,0.07,0.3,0.14,0.41,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6471.0,7132.0,125.0,3902.0,17630.0,,,0.57
1242,NJ2017,0.07,0.25,0.2,0.39,0.09,2,0.03,0.04,0.05,,,,0.07,0.31,0.15,0.4,0.06,0.76,0.44,0.24,0.56,0.82,0.47,0.18,0.53,,,,,0.87,0.5,0.13,0.5,,,,,,,,,0.24,0.72,0.4,0.37,0.74,6164.0,6714.0,225.0,4126.0,17229.0,,,0.57
1243,NJ2018,0.07,0.27,0.2,0.37,0.09,,,,0.05,,,,0.07,0.33,0.15,0.39,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6228.0,6308.0,194.0,3282.0,16012.0,,,0.58
1244,NJ2019,0.06,0.27,0.2,0.37,0.09,,,,0.05,,,,0.07,0.32,0.16,0.39,0.06,0.76,0.44,0.24,0.56,0.77,0.43,0.23,0.57,,,,,0.85,0.48,0.15,0.52,,,,,,,,,0.25,0.78,0.44,0.41,0.74,6238.0,6516.0,68.0,4545.0,17367.0,,,0.59
1245,NJ2021,0.07,0.27,0.22,0.35,0.09,,,,0.06,,,,0.08,0.33,0.17,0.37,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666.0,5159.0,181.0,3423.0,12429.0,,,0.59
1246,NJ2022,0.07,0.27,0.22,0.34,0.1,,,,0.06,,,,0.08,0.34,0.17,0.36,0.05,0.67,0.33,0.33,0.67,0.77,0.42,0.23,0.58,,,,,0.77,0.39,0.23,0.61,,,,,,,,,0.3,0.81,0.51,0.49,0.75,4362.0,4533.0,128.0,4191.0,12612.0,,,0.56
1247,NJ2023,0.07,0.28,0.22,0.34,0.1,,,,0.07,,,,0.07,0.35,0.17,0.36,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
1248,NJ2024,,,,,,,,,0.07,,,,0.07,0.34,0.18,0.36,0.06,0.65,0.37,0.35,0.63,0.73,0.38,0.27,0.62,,,,,0.77,0.44,0.23,0.56,,,,,,,,,0.29,0.79,0.49,0.46,0.69,,,,,,,,
1249,NM1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.0,3416.0,966.0,103.0,5593.0,,,
1250,NM1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292.0,3498.0,700.0,122.0,5612.0,,,
1251,NM1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.0,3520.0,597.0,106.0,5574.0,,,
1252,NM1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.0,3730.0,724.0,161.0,6195.0,,,
1253,NM1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488.0,4178.0,687.0,224.0,6577.0,,,
1254,NM1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821.0,4237.0,618.0,194.0,6870.0,,,
1255,NM1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.0,4631.0,1131.0,219.0,7579.0,,,
1256,NM1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.0,4967.0,1127.0,75.0,7957.0,,,
1257,NM1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1898.0,4998.0,982.0,86.0,7964.0,,,
1258,NM1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908.0,5133.0,1267.0,162.0,8470.0,,,
1259,NM1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2139.0,4983.0,1039.0,245.0,8406.0,,,
1260,NM1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196.0,5262.0,966.0,299.0,8723.0,,,
1261,NM2000,,,,,,,,,0.08,,,,0.07,0.15,0.06,0.5,0.21,0.48,0.12,0.52,0.88,,,,,,,,,0.5,0.12,0.5,0.88,0.54,0.17,0.46,0.83,,,,,,,,,,2465.0,5132.0,1130.0,466.0,9193.0,,0.24,0.28
1262,NM2001,,,,,,,,,0.07,,,,0.08,0.17,0.04,0.57,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2722.0,5097.0,1157.0,754.0,9730.0,,0.16,0.31
1263,NM2002,,,,,,,,,0.07,,,,0.08,0.16,0.07,0.49,0.2,,,,,0.64,0.2,0.36,0.8,0.77,0.18,0.23,0.82,,,,,,,,,0.77,0.18,0.23,0.82,,,,,,2863.0,5139.0,1167.0,911.0,10080.0,,0.18,0.3
1264,NM2003,,,,,,,,,0.09,0.08,0.055,0.068,0.08,0.15,0.08,0.52,0.16,0.52,0.15,0.48,0.85,0.62,0.2,0.38,0.8,,,,,0.63,0.17,0.37,0.83,,,,,,,,,0.27,,,,,2667.0,5230.0,1705.0,1006.0,10608.0,,0.21,0.29
1265,NM2004,,,,,,,,,0.06,,,,0.07,0.15,0.08,0.52,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678.0,5553.0,1572.0,1070.0,10873.0,,0.18,0.36
1266,NM2005,0.07,0.13,0.08,0.51,0.21,,,,0.06,,,,0.08,0.15,0.05,0.54,0.18,0.53,0.14,0.47,0.86,0.62,0.19,0.38,0.81,,,,,0.65,0.19,0.35,0.81,0.55,0.18,0.45,0.82,,,,,0.24,,,,,2854.0,5555.0,1086.0,1217.0,10712.0,0.33,0.17,0.34
1267,NM2006,0.09,0.12,0.08,0.5,0.21,,,,0.07,,,,0.08,0.15,0.06,0.54,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3587.0,5572.0,172.0,1238.0,10569.0,0.41,0.2,0.37
1268,NM2007,0.09,0.13,0.08,0.5,0.21,,,,0.06,0.068,0.044,0.057,0.07,0.15,0.06,0.57,0.16,0.57,0.17,0.43,0.83,0.62,0.17,0.38,0.83,0.82,0.17,0.18,0.83,0.7,0.24,0.3,0.76,,,,,,,,,0.25,,,,,3443.0,5496.0,186.0,1307.0,10432.0,0.33,0.18,0.37
1269,NM2008,0.08,0.12,0.09,0.5,0.21,,,,0.05,,,,0.08,0.14,0.07,0.54,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805.0,4913.0,1237.0,1210.0,10165.0,0.35,,0.36
1270,NM2009,0.08,0.12,0.08,0.51,0.21,,,,0.05,,,,0.08,0.15,0.06,0.53,0.19,0.59,0.2,0.41,0.8,0.66,0.22,0.34,0.78,,,,,0.72,0.26,0.28,0.74,,,,,,,,,0.22,0.88,0.64,0.65,0.84,3294.0,4776.0,933.0,1428.0,10431.0,0.33,,0.36
1271,NM2010,0.08,0.12,0.08,0.52,0.2,,,,0.04,,,,0.08,0.13,0.06,0.56,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3684.0,5053.0,229.0,1601.0,10567.0,0.29,,0.41
1272,NM2011,0.08,0.12,0.08,0.49,0.22,22,0.06,0.07,0.05,0.077,0.046,0.062,0.09,0.15,0.06,0.54,0.16,0.64,0.24,0.36,0.76,0.68,0.22,0.32,0.78,,,,,0.75,0.3,0.25,0.7,,,,,,,,,0.24,0.86,0.63,0.63,0.83,3624.0,5149.0,240.0,1957.0,10970.0,0.26,,0.42
1273,NM2012,0.11,0.13,0.09,0.49,0.17,,,,0.05,,,,0.1,0.15,0.07,0.54,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3751.0,4995.0,233.0,2010.0,10989.0,0.28,,0.39
1274,NM2013,0.08,0.13,0.09,0.51,0.18,58,0.04,0.06,0.06,,,,0.09,0.15,0.08,0.54,0.14,0.63,0.23,0.37,0.77,0.67,0.22,0.33,0.78,,,,,0.74,0.31,0.26,0.69,,,,,,,,,0.25,0.85,0.61,0.63,0.83,3710.0,5006.0,148.0,2308.0,11172.0,,,0.38
1275,NM2014,0.09,0.13,0.1,0.51,0.18,,,,0.05,,,,0.1,0.15,0.07,0.55,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3337.0,4723.0,336.0,2095.0,10491.0,,,0.4
1276,NM2015,0.09,0.13,0.1,0.5,0.18,13,0.04,0.05,0.04,,,,0.1,0.14,0.08,0.53,0.15,0.61,0.21,0.39,0.79,0.65,0.2,0.35,0.8,,,,,0.73,0.27,0.27,0.73,,,,,,,,,0.23,0.83,0.6,0.61,0.81,3789.0,4382.0,108.0,2212.0,10491.0,,,0.39
1277,NM2016,0.1,0.13,0.1,0.49,0.18,,,,0.04,,,,0.11,0.16,0.07,0.54,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3625.0,4115.0,304.0,2611.0,10655.0,,,0.4
1278,NM2017,0.1,0.14,0.11,0.49,0.16,8,0.04,0.06,0.05,,,,0.09,0.17,0.08,0.56,0.1,0.57,0.2,0.43,0.8,0.66,0.24,0.34,0.76,,,,,0.69,0.27,0.31,0.73,,,,,,,,,0.29,0.82,0.53,0.56,0.8,3681.0,4171.0,111.0,2688.0,10651.0,,,0.36
1279,NM2018,0.1,0.16,0.11,0.48,0.15,,,,0.05,,,,0.09,0.16,0.07,0.56,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3667.0,3919.0,178.0,2013.0,9777.0,,,0.4
1280,NM2019,0.1,0.14,0.1,0.5,0.14,,,,0.04,,,,0.11,0.17,0.07,0.54,0.11,0.56,0.21,0.44,0.79,0.61,0.23,0.39,0.77,,,,,0.72,0.29,0.28,0.71,,,,,,,,,0.3,0.83,0.52,0.58,0.8,3677.0,3772.0,85.0,2909.0,10443.0,,,0.37
1281,NM2021,0.12,0.15,0.13,0.47,0.12,,,,0.05,,,,0.11,0.17,0.11,0.51,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.0,2311.0,132.0,2098.0,6417.0,,,0.34
1282,NM2022,0.1,0.16,0.14,0.47,0.13,,,,0.06,,,,0.1,0.19,0.09,0.54,0.08,0.45,0.13,0.55,0.87,0.57,0.18,0.43,0.82,,,,,0.6,0.19,0.4,0.81,,,,,,,,,0.43,0.85,0.58,0.58,0.82,2422.0,2230.0,71.0,2587.0,7185.0,,,0.36
1283,NM2023,0.11,0.15,0.13,0.44,0.16,,,,0.06,,,,0.1,0.19,0.1,0.52,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37
1284,NM2024,,,,,,,,,0.06,,,,0.09,0.19,0.09,0.51,0.12,0.42,0.14,0.58,0.86,0.54,0.19,0.46,0.81,,,,,0.62,0.23,0.38,0.77,,,,,,,,,0.35,0.86,0.72,0.63,0.83,,,,,,,,
1285,NV1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,669.0,10.0,0.0,928.0,,,
1286,NV1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.0,693.0,18.0,0.0,991.0,,,
1287,NV1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.0,754.0,2.0,0.0,993.0,,,
1288,NV1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.0,768.0,6.0,2.0,1188.0,,,
1289,NV1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.0,906.0,5.0,0.0,1331.0,,,
1290,NV1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.0,929.0,15.0,65.0,1541.0,,,
1291,NV1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.0,1080.0,4.0,85.0,1887.0,,,
1292,NV1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.0,1293.0,60.0,80.0,2223.0,,,
1293,NV1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.0,1611.0,10.0,70.0,2619.0,,,
1294,NV1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.0,1539.0,25.0,75.0,2609.0,,,
1295,NV1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.0,1466.0,16.0,73.0,2598.0,,,
1296,NV1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.0,1404.0,290.0,137.0,2691.0,,,
1297,NV2000,,,,,,,,,0.1,,,,0.07,0.12,0.05,0.6,0.17,0.55,0.18,0.45,0.82,,,,,,,,,0.6,0.16,0.4,0.84,0.58,0.19,0.42,0.81,,,,,,,,,,1003.0,1428.0,228.0,238.0,2897.0,,0.19,0.19
1298,NV2001,,,,,,,,,0.1,,,,0.06,0.13,0.04,0.59,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.0,1662.0,15.0,239.0,3030.0,,0.18,0.26
1299,NV2002,,,,,,,,,0.11,,,,0.07,0.13,0.04,0.57,0.2,,,,,0.62,0.19,0.38,0.81,0.75,0.16,0.25,0.84,,,,,,,,,0.82,0.18,0.18,0.82,,,,,,867.0,1778.0,3.0,293.0,2941.0,,0.17,0.28
1300,NV2003,,,,,,,,,0.09,0.089,0.046,0.067,0.06,0.15,0.04,0.54,0.21,0.59,0.2,0.41,0.8,0.63,0.21,0.37,0.79,,,,,0.69,0.23,0.31,0.77,,,,,,,,,0.19,,,,,1084.0,1616.0,539.0,364.0,3603.0,,0.19,0.29
1301,NV2004,,,,,,,,,0.09,,,,0.09,0.13,0.05,0.53,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364.0,2055.0,1.0,344.0,3764.0,,0.21,0.26
1302,NV2005,0.07,0.11,0.06,0.53,0.23,,,,0.06,,,,0.07,0.14,0.05,0.54,0.2,0.6,0.21,0.4,0.79,0.63,0.22,0.37,0.78,,,,,0.72,0.26,0.28,0.74,0.55,0.17,0.45,0.83,,,,,0.19,,,,,1251.0,2177.0,28.0,397.0,3853.0,0.44,0.19,0.3
1303,NV2006,0.07,0.11,0.06,0.55,0.21,,,,0.07,,,,0.07,0.15,0.06,0.54,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.0,1981.0,9.0,400.0,3896.0,0.46,0.18,0.3
1304,NV2007,0.07,0.12,0.06,0.54,0.21,,,,0.07,0.066,0.056,0.061,0.07,0.15,0.04,0.54,0.19,0.6,0.23,0.4,0.77,0.63,0.22,0.37,0.78,0.8,0.21,0.2,0.79,0.74,0.3,0.26,0.7,,,,,,,,,0.21,,,,,513.0,825.0,3.0,202.0,1543.0,0.44,0.2,0.31
1305,NV2008,0.06,0.13,0.06,0.51,0.24,,,,0.08,,,,0.07,0.17,0.05,0.53,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.0,1951.0,5.0,429.0,3744.0,0.44,,0.33
1306,NV2009,0.08,0.13,0.07,0.51,0.21,,,,0.08,,,,0.08,0.16,0.05,0.53,0.18,0.63,0.25,0.37,0.75,0.65,0.22,0.35,0.78,,,,,0.79,0.32,0.21,0.68,,,,,,,,,0.17,0.87,0.68,0.7,0.87,871.0,2048.0,1014.0,447.0,4380.0,0.42,,0.33
1307,NV2010,0.07,0.13,0.07,0.51,0.22,,,,0.07,,,,0.07,0.16,0.05,0.55,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.0,2009.0,3.0,905.0,4544.0,0.41,,0.33
1308,NV2011,0.07,0.13,0.08,0.49,0.23,2,0.04,0.06,0.07,0.084,0.033,0.058,0.08,0.16,0.05,0.55,0.17,0.67,0.29,0.33,0.71,0.69,0.26,0.31,0.74,,,,,0.79,0.36,0.21,0.64,,,,,,,,,0.19,0.84,0.62,0.67,0.85,1609.0,2084.0,7.0,1011.0,4711.0,0.4,,0.38
1309,NV2012,0.08,0.12,0.06,0.54,0.2,,,,0.05,,,,0.07,0.17,0.06,0.55,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.0,2155.0,2.0,961.0,4604.0,0.33,,0.36
1310,NV2013,0.08,0.13,0.07,0.53,0.2,42,0.03,0.05,0.05,,,,0.09,0.16,0.05,0.55,0.15,0.68,0.28,0.32,0.72,0.72,0.3,0.28,0.7,,,,,0.8,0.34,0.2,0.66,,,,,,,,,0.22,0.83,0.56,0.6,0.82,1522.0,2056.0,3.0,1068.0,4649.0,,,0.34
1311,NV2014,0.08,0.14,0.07,0.5,0.2,,,,0.05,,,,0.08,0.17,0.05,0.55,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.0,1831.0,7.0,1076.0,4429.0,,,0.35
1312,NV2015,0.08,0.13,0.08,0.51,0.19,52,0.04,0.07,0.04,,,,0.08,0.16,0.05,0.58,0.13,0.65,0.26,0.35,0.74,0.71,0.27,0.29,0.73,,,,,0.76,0.32,0.24,0.68,,,,,,,,,0.2,0.8,0.58,0.59,0.76,1472.0,1770.0,3.0,1119.0,4364.0,,,0.35
1313,NV2016,0.09,0.14,0.09,0.51,0.18,,,,0.04,,,,0.08,0.17,0.05,0.57,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.0,1815.0,3.0,1434.0,4748.0,,,0.34
1314,NV2017,0.09,0.14,0.09,0.51,0.17,41,0.06,0.06,0.03,,,,0.1,0.18,0.06,0.55,0.12,0.62,0.27,0.38,0.73,0.71,0.28,0.29,0.72,,,,,0.73,0.31,0.27,0.69,,,,,,,,,0.27,0.79,0.49,0.51,0.79,1477.0,1532.0,0.0,1540.0,4549.0,,,0.34
