,LocYear,fam1: A,fam1: B,fam1: G,fam1: H,fam1: N,fam4,fam5,fam7,fam8,Data_x,Data_y,Data,fam15,fam16,fam18,fam19
1740,VA2022,0.08,0.26,0.22,0.36,0.08,0.32,0.03,,0.05,0.05,0.15,0.03,0.16,3045.0,0.27,
1741,VA2023,0.08,0.24,0.23,0.37,0.08,0.31,0.03,,0.05,,,,0.17,3037.0,,
1742,VA2024,,,,,,0.31,0.03,,,,,,0.17,,,0.53
1743,VT1990,,,,,,,,,,,,,,702.0,,
1744,VT1991,,,,,,,,,,,,,,739.0,,
1745,VT1992,,,,,,,,,,,,,,649.0,,
1746,VT1993,,,,,,,,,,,,,,641.0,,
1747,VT1994,,,,,,,,,,,,,,617.0,,
1748,VT1995,,,,,,,,,,,,,,553.0,,
1749,VT1996,,,,,,,,,,,,,,601.0,,
1750,VT1997,,,,,,,,,,,,,,551.0,,
1751,VT1998,,,,,,,,,,,,,,514.0,,
1752,VT1999,,,,,,,,,,,,,,549.0,,
1753,VT2000,,,,,,0.25,,0.04,0.05,,,,0.05,521.0,,S
1754,VT2001,,,,,,0.26,,0.07,0.05,,,,0.04,524.0,,
1755,VT2002,,,,,,0.25,,0.08,0.05,,,,0.04,533.0,S,
1756,VT2003,,,,,,0.27,,0.11,0.06,,,0.055,0.04,419.0,,
1757,VT2004,,,,,,0.26,,0.08,0.06,,,,0.04,463.0,,S
1758,VT2005,0.1,0.23,0.11,0.47,0.09,0.31,0.01,0.07,0.04,,,,0.04,432.0,,
1759,VT2006,0.11,0.21,0.14,0.48,0.06,0.29,0.02,0.07,0.04,,,,0.04,468.0,S,
1760,VT2007,0.09,0.22,0.14,0.49,0.06,0.31,0.01,0.09,0.05,,,0.048,0.06,492.0,,
1761,VT2008,0.1,0.21,0.14,0.48,0.06,0.32,0.02,0.1,0.04,,,,0.04,472.0,,S
1762,VT2009,0.1,0.25,0.12,0.46,0.06,0.3,0.02,0.1,0.04,,,,0.04,393.0,,
1763,VT2010,0.1,0.24,0.14,0.48,0.04,0.3,0.02,0.09,0.05,,,,0.06,401.0,S,
1764,VT2011,0.09,0.22,0.15,0.47,0.06,0.32,0.02,0.1,0.05,0.06,0.223,0.058,0.05,375.0,,
1765,VT2012,0.11,0.24,0.15,0.44,0.06,0.32,0.03,0.1,0.05,,,,0.05,361.0,,S
1766,VT2013,0.11,0.25,0.16,0.43,0.05,0.33,0.03,0.11,0.04,,,,0.04,317.0,,
1767,VT2014,0.09,0.25,0.14,0.48,0.04,0.35,0.02,0.1,0.04,,,,0.05,307.0,S,
1768,VT2015,0.12,0.25,0.15,0.42,0.06,0.28,0.03,0.09,0.06,,,,0.05,245.0,,
1769,VT2016,0.11,0.24,0.18,0.4,0.06,0.34,0.03,0.11,0.05,0.06,0.22,0.02,0.05,213.0,,S
1770,VT2017,0.09,0.26,0.17,0.42,0.06,0.3,0.03,0.08,0.04,0.06,0.22,S,0.05,206.0,,
1771,VT2018,0.11,0.26,0.2,0.38,0.04,0.31,0.03,0.11,0.06,0.05,0.2,S,0.05,182.0,S,
1772,VT2019,0.1,0.27,0.2,0.38,0.04,0.33,0.02,,0.05,0.06,0.22,0.03,0.04,152.0,,
1773,VT2020,,,,,,,,,,0.06,0.23,0.02,,139.0,,S
1774,VT2021,0.08,0.3,0.22,0.36,0.04,0.32,0.02,,0.03,0.04,0.21,0.02,0.05,133.0,,
1775,VT2022,0.08,0.26,0.24,0.38,0.04,0.3,0.02,,0.05,0.04,0.19,0.03,0.05,116.0,S,
1776,VT2023,0.09,0.31,0.25,0.33,0.03,0.27,0.03,,0.05,,,,0.04,116.0,,
1777,VT2024,,,,,,0.3,0.02,,,,,,0.05,,,S
1778,WA1990,,,,,,,,,,,,,,8397.0,,
1779,WA1991,,,,,,,,,,,,,,8490.0,,
1780,WA1992,,,,,,,,,,,,,,8303.0,,
1781,WA1993,,,,,,,,,,,,,,8483.0,,
1782,WA1994,,,,,,,,,,,,,,8467.0,,
1783,WA1995,,,,,,,,,,,,,,8709.0,,
1784,WA1996,,,,,,,,,,,,,,8609.0,,
1785,WA1997,,,,,,,,,,,,,,8421.0,,
1786,WA1998,,,,,,,,,,,,,,8591.0,,
1787,WA1999,,,,,,,,,,,,,,8441.0,,
1788,WA2000,,,,,,0.28,,0.05,0.04,,,,0.15,8127.0,,0.4
1789,WA2001,,,,,,0.27,,0.06,0.05,,,,0.15,7517.0,,
1790,WA2002,,,,,,0.27,,0.07,0.06,,,,0.14,7035.0,0.17,
1791,WA2003,,,,,,0.29,,0.07,0.05,,,0.139,0.14,6736.0,,
1792,WA2004,,,,,,0.3,,0.06,0.05,,,,0.15,6733.0,,0.54
1793,WA2005,0.1,0.19,0.1,0.48,0.13,0.28,0.02,0.07,0.06,,,,0.17,6746.0,,
1794,WA2006,0.1,0.19,0.11,0.48,0.12,0.29,0.02,0.08,0.06,,,,0.18,7110.0,0.25,
1795,WA2007,0.11,0.2,0.1,0.47,0.12,0.29,0.03,0.07,0.05,,,0.114,0.19,7430.0,,
1796,WA2008,0.1,0.19,0.11,0.47,0.12,0.28,0.03,0.07,0.04,,,,0.19,7386.0,,0.47
1797,WA2009,0.1,0.2,0.11,0.46,0.13,0.3,0.03,0.07,0.04,,,,0.2,6866.0,,
1798,WA2010,0.1,0.2,0.11,0.46,0.12,0.29,0.03,0.08,0.04,,,,0.22,6002.0,0.31,
1799,WA2011,0.11,0.2,0.11,0.46,0.12,0.3,0.03,0.09,0.05,0.07,0.23,0.111,0.22,5530.0,,
1800,WA2012,0.1,0.19,0.12,0.46,0.12,0.3,0.03,0.08,0.04,,,,0.22,5017.0,,0.42
1801,WA2013,0.11,0.21,0.12,0.44,0.13,0.3,0.03,0.08,0.05,,,,0.22,4386.0,,
1802,WA2014,0.11,0.21,0.12,0.44,0.12,0.3,0.03,0.08,0.05,,,,0.22,4092.0,0.24,
1803,WA2015,0.11,0.21,0.12,0.44,0.11,0.3,0.03,0.09,0.05,,,,0.22,3773.0,,
1804,WA2016,0.11,0.23,0.14,0.41,0.12,0.28,0.03,0.08,0.04,0.05,0.17,0.05,0.22,3584.0,,0.46
1805,WA2017,0.11,0.22,0.14,0.41,0.11,0.29,0.03,0.08,0.04,0.06,0.17,0.05,0.23,3191.0,,
1806,WA2018,0.11,0.22,0.15,0.4,0.11,0.29,0.03,0.09,0.05,0.07,0.16,0.04,0.23,2762.0,0.35,
1807,WA2019,0.1,0.22,0.16,0.42,0.1,0.29,0.02,,0.05,0.05,0.15,0.04,0.23,2788.0,,
1808,WA2020,,,,,,,,,,0.05,0.17,0.06,,2478.0,,0.52
1809,WA2021,0.1,0.23,0.16,0.4,0.09,0.28,0.03,,0.05,0.05,0.16,0.07,0.22,2276.0,,
1810,WA2022,0.11,0.23,0.17,0.39,0.1,0.29,0.02,,0.04,0.05,0.14,0.05,0.22,2144.0,0.28,
1811,WA2023,0.1,0.24,0.17,0.39,0.1,0.29,0.02,,0.04,,,,0.22,2226.0,,
1812,WA2024,,,,,,0.28,0.02,,,,,,0.23,,,0.5
1813,WI1990,,,,,,,,,,,,,,7281.0,,
1814,WI1991,,,,,,,,,,,,,,7270.0,,
1815,WI1992,,,,,,,,,,,,,,7050.0,,
1816,WI1993,,,,,,,,,,,,,,7060.0,,
1817,WI1994,,,,,,,,,,,,,,6876.0,,
1818,WI1995,,,,,,,,,,,,,,6932.0,,
1819,WI1996,,,,,,,,,,,,,,6965.0,,
1820,WI1997,,,,,,,,,,,,,,6933.0,,
1821,WI1998,,,,,,,,,,,,,,6941.0,,
1822,WI1999,,,,,,,,,,,,,,7194.0,,
1823,WI2000,,,,,,0.28,,0.09,0.07,,,,0.08,6977.0,,0.51
1824,WI2001,,,,,,0.28,,0.06,0.05,,,,0.1,6775.0,,
1825,WI2002,,,,,,0.28,,0.08,0.05,,,,0.08,6436.0,0.22,
1826,WI2003,,,,,,0.27,,0.07,0.06,,,0.11,0.09,6234.0,,
1827,WI2004,,,,,,0.28,,0.07,0.05,,,,0.08,5994.0,,0.63
1828,WI2005,0.11,0.18,0.09,0.52,0.1,0.29,0.02,0.07,0.04,,,,0.1,6011.0,,
1829,WI2006,0.11,0.19,0.1,0.51,0.1,0.28,0.02,0.06,0.05,,,,0.1,6015.0,0.37,
1830,WI2007,0.11,0.2,0.1,0.5,0.09,0.3,0.02,0.08,0.05,,,0.11,0.1,6243.0,,
1831,WI2008,0.11,0.2,0.1,0.5,0.09,0.29,0.02,0.07,0.04,,,,0.11,6041.0,,0.57
1832,WI2009,0.11,0.2,0.1,0.49,0.1,0.3,0.02,0.08,0.04,,,,0.11,5798.0,,
1833,WI2010,0.11,0.19,0.1,0.49,0.1,0.31,0.02,0.09,0.04,,,,0.11,5100.0,0.23,
1834,WI2011,0.12,0.2,0.11,0.48,0.1,0.32,0.02,0.08,0.04,0.07,0.216,0.105,0.11,4504.0,,
1835,WI2012,0.12,0.21,0.11,0.46,0.1,0.32,0.02,0.09,0.04,,,,0.12,4159.0,,0.56
1836,WI2013,0.12,0.22,0.11,0.46,0.09,0.31,0.02,0.09,0.04,,,,0.12,3692.0,,
1837,WI2014,0.13,0.22,0.11,0.45,0.08,0.33,0.02,0.09,0.04,,,,0.11,3378.0,0.28,
1838,WI2015,0.13,0.22,0.12,0.44,0.09,0.32,0.02,0.09,0.04,,,,0.11,3040.0,,
1839,WI2016,0.13,0.23,0.12,0.44,0.08,0.32,0.02,0.08,0.04,0.09,0.22,0.03,0.11,2808.0,,0.47
1840,WI2017,0.12,0.23,0.13,0.43,0.08,0.33,0.02,0.1,0.04,0.08,0.21,0.04,0.11,2564.0,,
1841,WI2018,0.13,0.24,0.13,0.42,0.08,0.32,0.02,0.09,0.04,0.09,0.18,0.03,0.11,2406.0,0.48,
1842,WI2019,0.13,0.25,0.13,0.41,0.08,0.31,0.02,,0.05,0.1,0.17,0.03,0.11,2318.0,,
1843,WI2020,,,,,,,,,,0.08,0.17,0.04,,2113.0,,0.56
1844,WI2021,0.13,0.26,0.13,0.4,0.08,0.32,0.02,,0.04,0.08,0.17,0.03,0.11,1906.0,,
1845,WI2022,0.12,0.25,0.15,0.4,0.07,0.31,0.02,,0.04,0.06,0.16,0.04,0.11,1832.0,0.49,
1846,WI2023,0.12,0.26,0.14,0.4,0.08,0.32,0.02,,0.04,,,,0.11,1882.0,,
1847,WI2024,,,,,,0.32,0.02,,,,,,0.12,,,0.66
1848,WV1990,,,,,,,,,,,,,,3976.0,,
1849,WV1991,,,,,,,,,,,,,,3900.0,,
1850,WV1992,,,,,,,,,,,,,,3758.0,,
1851,WV1993,,,,,,,,,,,,,,3738.0,,
1852,WV1994,,,,,,,,,,,,,,3674.0,,
1853,WV1995,,,,,,,,,,,,,,3584.0,,
1854,WV1996,,,,,,,,,,,,,,3420.0,,
1855,WV1997,,,,,,,,,,,,,,3268.0,,
1856,WV1998,,,,,,,,,,,,,,3225.0,,
1857,WV1999,,,,,,,,,,,,,,3044.0,,
1858,WV2000,,,,,,0.3,,0.04,0.07,,,,0.04,2839.0,,0.33
1859,WV2001,,,,,,0.28,,0.06,0.07,,,,0.03,2683.0,,
1860,WV2002,,,,,,0.29,,0.06,0.06,,,,0.02,2630.0,0.13,
1861,WV2003,,,,,,0.31,,0.06,0.07,,,0.092,0.02,2544.0,,
1862,WV2004,,,,,,0.29,,0.07,0.05,,,,0.02,2471.0,,0.46
1863,WV2005,0.07,0.12,0.06,0.62,0.14,0.3,0.04,0.07,0.07,,,,0.03,2450.0,,
1864,WV2006,0.08,0.13,0.07,0.59,0.13,0.31,0.05,0.06,0.07,,,,0.03,2589.0,0.13,
1865,WV2007,0.08,0.13,0.07,0.57,0.14,0.29,0.05,0.06,0.08,,,0.077,0.03,2714.0,,
1866,WV2008,0.1,0.11,0.08,0.59,0.12,0.33,0.05,0.07,0.06,,,,0.03,2772.0,,0.49
1867,WV2009,0.09,0.13,0.07,0.58,0.12,0.32,0.06,0.08,0.06,,,,0.02,2845.0,,
1868,WV2010,0.07,0.12,0.08,0.6,0.12,0.33,0.05,0.09,0.07,,,,0.02,2608.0,0.19,
1869,WV2011,0.09,0.15,0.08,0.55,0.13,0.36,0.05,0.09,0.07,0.09,0.282,0.084,0.02,2461.0,,
1870,WV2012,0.08,0.14,0.08,0.58,0.11,0.35,0.05,0.1,0.06,,,,0.02,2407.0,,0.23
1871,WV2013,0.11,0.14,0.08,0.56,0.11,0.37,0.05,0.1,0.08,,,,0.02,2178.0,,
1872,WV2014,0.09,0.15,0.09,0.56,0.1,0.37,0.06,0.1,0.08,,,,0.02,1972.0,0.14,
1873,WV2015,0.09,0.14,0.09,0.58,0.1,0.38,0.06,0.11,0.07,,,,0.02,1719.0,,
1874,WV2016,0.11,0.15,0.09,0.54,0.1,0.38,0.07,0.11,0.07,0.1,0.29,0.06,0.02,1555.0,,0.32
1875,WV2017,0.09,0.14,0.09,0.58,0.09,0.37,0.06,0.09,0.09,0.12,0.28,0.06,0.02,1416.0,,
1876,WV2018,0.09,0.14,0.11,0.57,0.08,0.37,0.08,0.1,0.09,0.11,0.26,0.04,0.03,1317.0,0.23,
1877,WV2019,0.1,0.15,0.1,0.55,0.09,0.35,0.07,,0.1,0.11,0.25,0.04,0.02,1287.0,,
1878,WV2020,,,,,,,,,,0.1,0.21,0.04,,1139.0,,0.35
1879,WV2021,0.12,0.17,0.14,0.5,0.08,0.35,0.07,,0.1,0.1,0.2,0.04,0.02,1080.0,,
1880,WV2022,0.12,0.19,0.12,0.5,0.08,0.36,0.06,,0.08,0.11,0.22,0.03,0.02,1024.0,0.14,
1881,WV2023,0.1,0.19,0.12,0.51,0.08,0.34,0.06,,0.08,,,,0.02,973.0,,
1882,WV2024,,,,,,0.35,0.06,,,,,,0.02,,,0.49
1883,WY1990,,,,,,,,,,,,,,943.0,,
1884,WY1991,,,,,,,,,,,,,,928.0,,
1885,WY1992,,,,,,,,,,,,,,878.0,,
1886,WY1993,,,,,,,,,,,,,,910.0,,
1887,WY1994,,,,,,,,,,,,,,921.0,,
1888,WY1995,,,,,,,,,,,,,,937.0,,
1889,WY1996,,,,,,,,,,,,,,899.0,,
1890,WY1997,,,,,,,,,,,,,,896.0,,
1891,WY1998,,,,,,,,,,,,,,1006.0,,
1892,WY1999,,,,,,,,,,,,,,845.0,,
1893,WY2000,,,,,,0.25,,0.04,0.05,,,,0.06,840.0,,S
1894,WY2001,,,,,,0.22,,0.06,0.06,,,,0.05,782.0,,
1895,WY2002,,,,,,0.29,,0.07,0.06,,,,0.06,804.0,S,
1896,WY2003,,,,,,0.25,,0.06,0.04,,,0.077,0.04,798.0,,
1897,WY2004,,,,,,0.27,,0.06,0.06,,,,0.06,811.0,,S
1898,WY2005,0.1,0.16,0.08,0.56,0.1,0.27,0.03,0.07,0.05,,,,0.05,795.0,,
1899,WY2006,0.12,0.15,0.08,0.57,0.07,0.27,0.03,0.08,0.07,,,,0.08,850.0,S,
1900,WY2007,0.12,0.16,0.07,0.56,0.08,0.33,0.05,0.07,0.06,,,0.069,0.06,921.0,,
1901,WY2008,0.13,0.15,0.08,0.56,0.06,0.29,0.04,0.09,0.06,,,,0.05,879.0,,S
1902,WY2009,0.12,0.15,0.08,0.57,0.07,0.26,0.04,0.09,0.06,,,,0.05,814.0,,
1903,WY2010,0.13,0.16,0.09,0.56,0.07,0.26,0.04,0.06,0.04,,,,0.06,723.0,S,
1904,WY2011,0.11,0.19,0.09,0.51,0.09,0.3,0.03,0.1,0.05,0.09,0.253,0.057,0.08,625.0,,
1905,WY2012,0.11,0.17,0.07,0.57,0.07,0.32,0.03,0.09,0.05,,,,0.07,622.0,,S
1906,WY2013,0.12,0.17,0.1,0.54,0.06,0.29,0.03,0.07,0.04,,,,0.07,540.0,,
1907,WY2014,0.13,0.22,0.09,0.49,0.07,0.27,0.04,0.08,0.06,,,,0.06,545.0,S,
1908,WY2015,0.13,0.18,0.09,0.52,0.08,0.29,0.04,0.08,0.05,,,,0.1,510.0,,
1909,WY2016,0.12,0.2,0.11,0.51,0.05,0.28,0.03,0.11,0.06,0.08,0.25,0.04,0.08,463.0,,S
1910,WY2017,0.12,0.19,0.13,0.5,0.05,0.28,0.02,0.08,0.04,0.09,0.24,0.03,0.1,424.0,,
1911,WY2018,0.13,0.18,0.11,0.52,0.06,0.28,0.05,0.08,0.06,0.13,0.25,0.02,0.06,362.0,S,
1912,WY2019,0.13,0.19,0.13,0.5,0.06,0.25,0.04,,0.06,0.12,0.25,0.02,0.07,338.0,,
1913,WY2020,,,,,,,,,,0.11,0.25,0.02,,322.0,,S
1914,WY2021,0.13,0.21,0.13,0.45,0.08,0.26,0.04,,0.05,0.1,0.24,0.03,0.08,295.0,,
1915,WY2022,0.13,0.22,0.13,0.45,0.06,0.29,0.03,,0.05,0.1,0.23,0.04,0.06,300.0,S,
1916,WY2023,0.14,0.21,0.1,0.5,0.05,0.3,0.04,,0.05,,,,0.08,246.0,,
1917,WY2024,,,,,,0.28,0.02,,,,,,0.06,,,S
