,LocYear,d1: 0 to 4,d1: 12 to 14,d1: 15 to 17,d1: 5 to 11,d2: Female,d2: Male,d3: Foreign-born,d3: Native-born,d4: H or L,d4: AI or AN,d4: A,d4: B,d4: NH or PI,d4: 2 or more,d4: W,d5
1797,VA2000-2002,,,,,,,,,,,,,,,,83000
1798,VA2001,468775,299457,291960,694357,857341,897208,,,112791,4460,66779,404307,901,47504,1117807,
1799,VA2001-2003,,,,,,,,,,,,,,,,90000
1800,VA2002,475503,308927,298671,688146,866078,905169,,,122898,4364,70675,404173,943,51311,1116883,
1801,VA2002-2004,,,,,,,,,,,,,,,,96000
1802,VA2003,482685,315576,302834,681159,872242,910012,,,132506,4360,74660,403100,967,55183,1111478,
1803,VA2004,493461,319224,309011,680262,881724,920234,,,142722,4448,78843,403340,1015,59621,1111969,
1804,VA2005,500836,316794,318443,680197,888401,927869,64000,1748000,154103,4434,83625,401725,1034,64479,1106870,102000
1805,VA2006,502792,313253,325195,685128,892615,933753,68000,1738000,165489,4421,87702,400277,1083,69204,1098192,115000
1806,VA2007,506339,311242,327736,689069,897064,937322,68000,1756000,176958,4447,91851,397727,1091,74247,1088065,111000
1807,VA2008,509214,308367,324753,696027,899109,939252,59000,1759000,187131,4348,96049,393805,1135,79415,1076478,113000
1808,VA2009,508436,307293,321727,707676,902572,942560,65000,1780000,197298,4494,100158,392015,1147,84869,1065151,116000
1809,VA2010,510389,305442,320045,719098,907358,947616,66000,1788000,206693,4555,104649,390921,1150,89717,1057289,132000
1810,VA2011,511662,307389,315235,723267,908654,948899,66000,1787000,213436,4475,107632,385467,1141,92745,1052657,138000
1811,VA2012,511852,311833,312553,726386,911474,951150,68000,1786000,219871,4364,111269,382065,1129,95660,1048266,137000
1812,VA2013,510464,314487,310898,728886,912141,952594,60000,1804000,226409,4268,113998,379425,1135,98461,1041039,129000
1813,VA2014,511640,314428,312083,727778,912911,953018,74000,1793000,231295,4191,116940,377548,1112,101167,1033676,148000
1814,VA2015,512572,312240,315671,728071,914177,954377,69000,1801000,238376,4095,120011,376505,1123,103360,1025084,139000
1815,VA2016,513528,312864,317836,727646,916304,955570,68000,1800000,245657,4061,122928,375072,1137,105697,1017322,144000
1816,VA2017,511870,314692,318144,728255,916529,956432,71000,1797000,253478,3998,125216,373581,1164,108114,1007410,144000
1817,VA2018,510796,316577,315904,726765,914403,955639,78000,1792000,260206,3964,126000,371564,1202,110054,997052,148000
1818,VA2019,508430,318387,316287,725585,913749,954940,73000,1785000,266554,3899,127273,370953,1246,111798,986966,148000
1819,VA2020,504689,337013,328459,737948,930943,977166,,,291715,3892,129271,377928,1270,114251,989782,
1820,VA2021,494791,335176,330650,734938,924336,971219,71000,1811000,295117,3864,128682,375684,1218,115354,975636,140000
1821,VA2022,490300,329782,334856,734295,921264,967969,69000,1793000,302336,3793,129391,373430,1223,116491,962569,129000
1822,VA2023,485717,323701,340152,735678,919694,965554,75000,1797000,309764,3741,130504,370449,1226,118001,951563,146000
1823,VA2024,482882,321891,340649,738009,919277,964154,91000,1783000,316884,3658,132176,368369,1249,119409,941686,
1824,VT1990,41808,21975,21965,57548,69714,73582,,,,,,,,,,
1825,VT1991,41453,22896,21923,58947,70638,74581,,,,,,,,,,
1826,VT1992,40878,23897,22444,59764,71499,75484,,,,,,,,,,
1827,VT1993,40134,24947,22896,60728,72302,76403,,,,,,,,,,
1828,VT1994,39256,26035,23817,61686,73326,77468,,,,,,,,,,
1829,VT1995,37759,26576,24800,62304,73646,77793,,,,,,,,,,
1830,VT1996,36570,26815,25682,62423,73687,77803,,,,,,,,,,
1831,VT1997,35277,26861,26397,61505,72999,77041,,,,,,,,,,
1832,VT1998,34342,26884,26694,60547,72219,76248,,,,,,,,,,
1833,VT1999,33925,27257,26844,59833,71938,75921,,,,,,,,,,
1834,VT2000,33946,27266,27145,59192,71802,75747,,,1849,624,1568,1080,31,2415,139982,
1835,VT2000-2002,,,,,,,,,,,,,,,,2000
1836,VT2001,33529,27509,27316,57686,71045,74995,,,2034,610,1635,1161,31,2503,138066,
1837,VT2001-2003,,,,,,,,,,,,,,,,2000
1838,VT2002,33139,27797,27572,55933,70256,74185,,,2147,571,1687,1279,30,2651,136076,
1839,VT2002-2004,,,,,,,,,,,,,,,,2000
1840,VT2003,33081,27762,27544,54331,69399,73319,,,2255,526,1755,1434,28,2790,133930,
1841,VT2004,33044,27215,27795,53014,68461,72607,,,2380,514,1792,1538,24,2963,131857,
1842,VT2005,32956,26352,27923,51702,67354,71579,2000,131000,2460,498,1825,1643,29,3078,129400,1000
1843,VT2006,32473,25576,27803,50879,66348,70383,2000,132000,2610,491,1852,1834,30,3221,126693,S
1844,VT2007,32575,25008,27234,49878,65436,69259,1000,130000,2700,428,1917,1889,29,3455,124277,S
1845,VT2008,32344,24253,26360,49643,64432,68168,2000,127000,2775,419,1889,2052,23,3610,121832,S
1846,VT2009,32012,23337,25456,49645,63522,66928,2000,125000,2916,413,1957,2118,27,3764,119255,S
1847,VT2010,31952,22725,24822,49285,62657,66127,3000,126000,2875,402,2027,2122,27,3915,117416,S
1848,VT2011,31581,22639,24157,48627,61689,65315,2000,124000,2937,392,2189,2127,25,3995,115339,S
1849,VT2012,30996,22367,23491,48060,60679,64235,2000,122000,2915,375,2208,2127,28,4025,113236,S
1850,VT2013,30646,21906,22990,47562,59692,63412,3000,121000,2975,352,2199,2173,27,4074,111304,S
1851,VT2014,30634,21280,22793,46834,58985,62556,2000,120000,3005,327,2188,2134,28,4211,109648,S
1852,VT2015,30565,20853,22620,46079,58191,61926,2000,118000,3042,317,2364,2202,34,4167,107991,S
1853,VT2016,30262,20695,22023,45288,57306,60962,2000,117000,3137,302,2353,2166,30,4191,106089,S
1854,VT2017,29993,20678,21390,45085,56696,60450,2000,116000,3245,300,2641,2130,32,4273,104525,S
1855,VT2018,29499,20391,21024,44716,56069,59561,3000,113000,3331,286,2631,2058,40,4327,102957,S
1856,VT2019,28818,20351,20934,44222,55314,59011,3000,111000,3330,263,2673,2041,41,4409,101568,S
1857,VT2020,29025,21762,22082,45790,57280,61379,,,4052,268,2768,2097,36,4593,104845,
1858,VT2021,28371,21464,22010,45605,56765,60685,2000,115000,4150,272,2675,2139,36,4707,103471,S
1859,VT2022,28020,21000,22048,45374,56343,60099,1000,112000,4151,263,2708,2307,34,4741,102238,1000
1860,VT2023,27399,20430,22138,44846,55579,59234,2000,113000,4219,254,2704,2347,37,4753,100499,S
1861,VT2024,26794,20138,21937,44105,54728,58246,1000,111000,4191,244,2764,2400,28,4666,98681,
1862,WA1990,383302,200762,190415,527066,633554,667991,,,,,,,,,,
1863,WA1991,386326,209259,194516,536426,645599,680928,,,,,,,,,,
1864,WA1992,392931,221013,204436,547100,664500,700980,,,,,,,,,,
1865,WA1993,393872,230471,211081,552292,675208,712508,,,,,,,,,,
1866,WA1994,392922,239522,220207,557271,685939,723983,,,,,,,,,,
1867,WA1995,389641,244183,230235,565338,695357,734040,,,,,,,,,,
1868,WA1996,387225,247176,240088,575124,705163,744450,,,,,,,,,,
1869,WA1997,388236,250976,250276,584158,716868,756778,,,,,,,,,,
1870,WA1998,391097,254382,255552,593753,727191,767593,,,,,,,,,,
1871,WA1999,392863,258048,257563,599350,733695,774129,,,,,,,,,,
1872,WA2000,394768,259595,260123,601875,738031,778330,,,179432,27930,78365,58369,7800,75576,1088889,
1873,WA2000-2002,,,,,,,,,,,,,,,,104000
1874,WA2001,396952,261315,263021,596239,738678,778849,,,189012,27584,80258,58913,8028,78464,1075268,
1875,WA2001-2003,,,,,,,,,,,,,,,,97000
1876,WA2002,397437,267299,264849,588070,739216,778439,,,198446,27327,82198,59407,8375,81392,1060510,
1877,WA2002-2004,,,,,,,,,,,,,,,,102000
1878,WA2003,397561,270835,265472,581009,738213,776664,,,207896,26857,83912,59389,8699,84490,1043634,
1879,WA2004,401883,273344,267951,577573,740913,779838,,,219953,26440,85967,59574,9137,88091,1031589,
1880,WA2005,403623,270894,274186,575187,742470,781420,76000,1401000,231874,26107,88269,59590,9529,91799,1016722,128000
1881,WA2006,409925,267651,278511,580839,749160,787766,82000,1446000,245647,25582,91347,60597,10065,96309,1007379,147000
1882,WA2007,419419,264425,281445,584293,755310,794272,83000,1454000,259648,25340,94259,61554,10531,101170,997080,151000
1883,WA2008,428827,261593,279675,590207,760957,799345,74000,1469000,274260,25080,97378,62087,11160,106093,984244,147000
1884,WA2009,436805,261876,276201,599521,767638,806765,68000,1503000,289587,24655,100896,62754,11848,111523,973140,159000
1885,WA2010,441125,262741,272803,606196,772104,810761,81000,1502000,301812,24180,103734,62224,12330,116630,961955,173000
1886,WA2011,444771,263792,268390,609590,774394,812149,73000,1507000,309917,23728,106278,63009,12272,118964,952375,167000
1887,WA2012,444054,265458,266040,613430,775987,812995,64000,1521000,316498,23353,108971,63588,12189,121067,943316,170000
1888,WA2013,443184,265567,265954,619398,778616,815487,64000,1532000,323501,23183,111749,64262,12292,123417,935699,178000
1889,WA2014,444931,264340,267548,625892,782624,820087,66000,1537000,330667,22925,115524,65207,12537,126176,929675,175000
1890,WA2015,447558,263312,270161,634320,789100,826251,60000,1552000,337890,22570,119414,66504,12709,129268,926996,175000
1891,WA2016,454207,265360,271988,643335,798596,836294,68000,1561000,347827,22164,123763,67637,13013,132747,927739,185000
1892,WA2017,459380,269741,271495,651040,807229,844427,73000,1574000,355680,21932,128967,68839,13257,136361,926620,184000
1893,WA2018,457857,273569,270101,656296,810161,847662,66000,1596000,360783,21630,132927,70065,13372,139054,919992,175000
1894,WA2019,454705,277950,270360,658009,811974,849050,72000,1591000,365856,21312,136469,70930,13635,141375,911447,184000
1895,WA2020,449364,296484,282525,669047,827757,869663,,,385830,21127,140916,72832,14280,145312,917123,
1896,WA2021,436225,297229,284924,663737,820191,861924,67000,1609000,388789,20432,143027,73136,14627,146279,895825,182000
1897,WA2022,429111,292744,288896,656504,812648,854607,72000,1572000,392679,19795,147883,74188,15408,146972,870330,186000
1898,WA2023,424233,286598,294480,651648,807365,849594,79000,1569000,398097,19067,153306,75125,16112,147470,847782,188000
1899,WA2024,424733,283727,297383,649194,806126,848911,82000,1570000,404305,18468,159613,76155,16814,148118,831564,
1900,WI1990,366874,207036,199867,529092,634317,668552,,,,,,,,,,
1901,WI1991,360736,214719,203014,536386,640072,674783,,,,,,,,,,
1902,WI1992,356830,224007,209778,539940,647722,682833,,,,,,,,,,
1903,WI1993,351572,230984,214291,540487,650966,686368,,,,,,,,,,
1904,WI1994,346585,237504,222152,541869,656206,691904,,,,,,,,,,
1905,WI1995,338717,238751,230620,543255,657749,693594,,,,,,,,,,
1906,WI1996,333292,238804,237442,543339,658508,694369,,,,,,,,,,
1907,WI1997,330482,241186,243609,544435,661990,697722,,,,,,,,,,
1908,WI1998,330575,243025,244593,544714,663626,699281,,,,,,,,,,
1909,WI1999,335824,244498,243795,542902,665818,701201,,,,,,,,,,
1910,WI2000,342343,242963,245050,540084,667901,702539,,,76211,15206,36398,114240,389,25085,1102911,
1911,WI2000-2002,,,,,,,,,,,,,,,,36000
1912,WI2001,343418,242678,247179,534318,666729,700864,,,81542,15125,37147,115546,403,26848,1090982,
1913,WI2001-2003,,,,,,,,,,,,,,,,35000
1914,WI2002,344897,245310,249272,525836,665723,699592,,,87269,15044,37720,116405,396,28632,1079849,
1915,WI2002-2004,,,,,,,,,,,,,,,,36000
1916,WI2003,346753,246656,247026,518070,662338,696167,,,92681,14921,38118,116662,402,30316,1065405,
1917,WI2004,349102,245932,246518,513091,660477,694166,,,98422,14797,38580,116622,403,32154,1053665,
1918,WI2005,349484,241586,248725,510071,658145,691721,27000,1264000,104638,14777,38870,116790,400,33943,1040448,39000
1919,WI2006,350890,237225,250022,510648,658046,690739,29000,1286000,111529,14614,39610,117534,419,36036,1029043,40000
1920,WI2007,355343,234006,248927,510625,658367,690534,27000,1293000,118891,14612,40460,118192,420,38212,1018114,46000
1921,WI2008,357921,229914,244470,513268,656942,688631,25000,1286000,125772,14467,41116,118431,411,40199,1005177,44000
1922,WI2009,358370,227178,239434,517429,655419,686992,26000,1281000,132161,14266,41694,117855,393,42190,993852,48000
1923,WI2010,357812,224821,235506,518862,652699,684302,27000,1309000,137055,14116,42012,116760,378,43805,982875,56000
1924,WI2011,353662,224631,230635,517514,647701,678741,26000,1298000,140191,13947,42630,116071,402,45151,968050,48000
1925,WI2012,348737,226011,226921,515294,643161,673802,26000,1291000,143729,13803,43358,115166,426,46515,953966,58000
1926,WI2013,344028,225825,225282,514006,639724,669417,26000,1279000,146623,13711,44751,114384,462,47779,941431,63000
1927,WI2014,341307,224066,225296,511843,636353,666159,24000,1276000,149122,13614,45783,114278,515,49046,930154,53000
1928,WI2015,338053,221350,226337,509869,632735,662874,24000,1268000,151611,13597,46701,114123,538,50207,918832,54000
1929,WI2016,337023,220817,226296,504764,629622,659278,24000,1261000,154277,13470,47620,113578,572,51084,908299,54000
1930,WI2017,336009,221448,224967,501512,627440,656496,22000,1258000,156751,13394,48653,113824,602,52117,898595,55000
1931,WI2018,333719,221958,222752,497637,623204,652862,24000,1248000,159423,13289,48973,113671,589,53107,887014,49000
1932,WI2019,330688,222249,222410,492588,619456,648479,23000,1240000,159836,13257,49616,112760,597,53802,878067,52000
1933,WI2020,327863,234409,230936,497591,629015,661784,,,169733,13297,50817,112566,602,54681,889103,
1934,WI2021,319993,232725,231433,491566,621777,653940,20000,1254000,169580,12949,50767,112087,594,55055,874685,58000
1935,WI2022,315103,228514,233296,486458,615832,647539,22000,1220000,170296,12719,51780,111471,601,55400,861104,48000
1936,WI2023,311674,221880,235818,483887,610663,642596,20000,1224000,171288,12420,52551,111265,608,55670,849457,56000
1937,WI2024,307868,217082,235173,480876,604758,636241,25000,1208000,172027,12057,53488,111075,622,55686,836044,
1938,WV1990,106235,79122,81203,170237,211976,224821,,,,,,,,,,
1939,WV1991,106255,80159,80694,166810,210529,223389,,,,,,,,,,
1940,WV1992,107246,80652,82102,163116,210167,222949,,,,,,,,,,
1941,WV1993,108412,80240,82848,160864,209839,222525,,,,,,,,,,
1942,WV1994,108485,78982,83711,157950,208250,220878,,,,,,,,,,
1943,WV1995,108884,77415,84120,158371,208136,220654,,,,,,,,,,
1944,WV1996,107042,74793,82726,158270,205261,217570,,,,,,,,,,
1945,WV1997,105334,73017,81077,158609,203016,215021,,,,,,,,,,
1946,WV1998,104025,71753,78301,158714,200494,212299,,,,,,,,,,
1947,WV1999,102512,71036,75247,157989,197655,209129,,,,,,,,,,
1948,WV2000,101339,69767,73344,156612,194965,206097,,,3897,722,2109,14786,98,5904,373546,
1949,WV2000-2002,,,,,,,,,,,,,,,,1000
1950,WV2001,100696,68810,71393,154408,192033,203274,,,4090,681,2126,14462,106,6470,367372,
1951,WV2001-2003,,,,,,,,,,,,,,,,2000
1952,WV2002,101514,69361,71021,151673,191079,202490,,,4419,676,2163,14361,102,7003,364845,
1953,WV2002-2004,,,,,,,,,,,,,,,,1000
1954,WV2003,102412,70196,70128,149724,190835,201625,,,4772,649,2249,14371,99,7601,362719,
1955,WV2004,103576,70966,69636,147678,190649,201207,,,5194,677,2239,14304,85,8224,361133,
1956,WV2005,103638,69459,70304,147030,190127,200304,1000,N.A.!,5700,632,2301,14201,81,8934,358582,2000
1957,WV2006,103572,68124,71363,147578,190450,200187,2000,388000,6235,618,2440,14262,79,9662,357341,S
1958,WV2007,104231,66584,72095,147751,190622,200039,2000,385000,6800,588,2468,14349,88,10461,355907,S
1959,WV2008,104966,66225,70770,148249,190209,200001,2000,383000,7295,595,2563,14318,93,11354,353992,S
1960,WV2009,104536,65825,69428,149247,189586,199450,3000,382000,7539,561,2614,14334,87,12095,351806,S
1961,WV2010,103977,65311,68160,149797,188744,198501,1000,385000,7492,589,2516,14130,82,12623,349813,S
1962,WV2011,103559,65169,67568,149328,188045,197579,1000,385000,7830,573,2557,13892,91,13070,347611,S
1963,WV2012,103345,65652,66702,148820,187579,196940,2000,382000,7972,570,2655,13738,81,13451,346052,S
1964,WV2013,102810,65405,65874,148436,186852,195673,3000,379000,8062,556,2712,13620,77,13796,343702,S
1965,WV2014,102551,64991,65741,147650,185959,194974,2000,381000,8486,538,2736,13575,76,14162,341360,S
1966,WV2015,102089,63935,65886,146479,184711,193678,2000,378000,8872,534,2723,13562,75,14527,338096,S
1967,WV2016,100514,63441,65289,145201,182734,191711,2000,375000,9229,526,2776,13332,77,14677,333828,S
1968,WV2017,98304,62908,64486,143943,180237,189404,1000,372000,9341,498,2700,13044,96,14796,329166,S
1969,WV2018,96103,62533,63430,143053,177906,187213,2000,361000,9717,477,2699,12913,88,15022,324203,S
1970,WV2019,93357,62263,63190,141629,175491,184948,1000,358000,9933,476,2680,12759,92,15133,319366,S
1971,WV2020,91003,65180,64482,141547,176091,186121,,,11046,471,2649,13110,82,15646,319208,
1972,WV2021,89097,65001,64653,139750,174318,184183,2000,360000,11199,479,2722,13083,69,16069,314880,S
1973,WV2022,87805,63876,65103,137988,172641,182131,1000,350000,11450,471,2779,13101,65,16397,310509,S
1974,WV2023,86978,62202,66135,136554,171350,180519,2000,350000,11831,460,2875,13164,66,16571,306902,S
1975,WV2024,86120,61298,65993,134953,169739,178625,3000,344000,12135,449,2974,13353,61,16762,302630,
1976,WY1990,35258,22552,21277,56991,66198,69880,,,,,,,,,,
1977,WY1991,34427,23574,21804,56915,66495,70225,,,,,,,,,,
1978,WY1992,33905,24704,22678,56021,66762,70546,,,,,,,,,,
1979,WY1993,33509,25527,23397,55025,66806,70652,,,,,,,,,,
1980,WY1994,33098,26198,24433,54004,66925,70808,,,,,,,,,,
1981,WY1995,32292,26175,25426,52892,66441,70344,,,,,,,,,,
1982,WY1996,31910,25855,26075,51858,65916,69782,,,,,,,,,,
1983,WY1997,31550,25556,26466,50755,65217,69110,,,,,,,,,,
1984,WY1998,31329,24923,26293,50057,64421,68181,,,,,,,,,,
1985,WY1999,31091,24376,25853,49473,63510,67283,,,,,,,,,,
1986,WY2000,30890,23613,25492,48779,62583,66191,,,11753,3730,582,982,86,2281,109360,
1987,WY2000-2002,,,,,,,,,,,,,,,,2000
1988,WY2001,30891,22886,24962,47473,61256,64956,,,11922,3871,588,1038,103,2382,106308,
1989,WY2001-2003,,,,,,,,,,,,,,,,2000
1990,WY2002,31572,22525,24472,46926,60873,64622,,,12059,3863,611,1085,106,2512,105259,
1991,WY2002-2004,,,,,,,,,,,,,,,,2000
1992,WY2003,32033,22408,23575,46166,60107,64075,,,12320,3856,631,1101,91,2618,103565,
1993,WY2004,32665,22353,23023,45933,59920,64054,,,12852,3886,633,1133,105,2703,102662,
1994,WY2005,33438,21874,22833,45877,60042,63980,1000,112000,13426,3910,666,1151,104,2841,101924,1000
1995,WY2006,34747,21444,23075,46259,60543,64982,2000,119000,14112,3968,695,1143,120,2981,102506,S
1996,WY2007,36862,21238,23043,47617,62086,66674,2000,123000,15292,4030,739,1156,110,3230,104203,S
1997,WY2008,38177,21118,22752,49464,63632,67879,1000,127000,16592,4102,771,1179,108,3352,105407,S
1998,WY2009,39978,21192,22567,51223,65440,69520,1000,128000,17790,4096,825,1175,105,3584,107385,S
1999,WY2010,40178,21407,21933,51975,65691,69802,2000,134000,18258,4022,824,1105,102,3671,107511,S
2000,WY2011,39587,21586,21500,52747,65811,69609,3000,132000,18653,4043,845,1074,96,3779,106930,S
2001,WY2012,39010,21987,21522,53962,66414,70067,2000,134000,19199,4039,912,1165,109,3846,107211,S
2002,WY2013,38807,22025,21811,55163,67046,70760,1000,138000,19626,4095,962,1284,106,3986,107747,S
2003,WY2014,38501,22087,21969,55979,67402,71134,1000,137000,19994,4104,980,1340,100,4109,107909,S
2004,WY2015,38512,22331,22241,56660,67785,71959,2000,138000,20464,4059,986,1353,103,4268,108511,S
